     32.84720288        0.880283    0.001982    @   2  File:   4
     32.84720288        0.880283    0.001982    @   2  File:   5
     32.84913267        0.880653    0.021676    @   3  File:   3
     32.84916208        0.880659    0.021915    @   3  File:   2
     32.86688232        0.883187    0.065842    @   4  File:   1
     33.92537879        0.885274    0.063745    @   4  File:   1
     34.05372359        0.873627    0.022403    @   2  File:   3
     34.05375066        0.873632    0.022551    @   2  File:   2
     34.07216149        0.876233    0.067572    @   2  File:   1
     35.00713408        0.871836    0.001925    @   2  File:   4
     35.00713408        0.871836    0.001925    @   2  File:   5
     35.00909270        0.872207    0.021888    @   3  File:   2
     35.00911937        0.872212    0.022141    @   3  File:   3
     35.02827405        0.874953    0.070071    @   4  File:   1
     37.58355416        0.895505    0.058156    @   4  File:   1
     44.69623354        0.659172    0.036776    @   1  File:  20
     44.69623354        0.659172    0.036776    @   1  File:  21
     44.85527463        0.699592    0.149148    @   2  File:  18
     44.85527463        0.699592    0.149148    @   2  File:  19
     45.05402488        0.738000    0.239408    @   2  File:  17
     45.60220061        0.684047    0.162231    @   3  File:  18
     45.60220061        0.684047    0.162231    @   3  File:  19
     45.82867818        0.729818    0.254265    @   4  File:  17
     46.49581863        0.731022    0.245483    @   2  File:  17
     46.60208048        0.000009    0.020675    @   0  File:  22
     46.60208947        0.000009    0.020776    @   0  File:  23
     46.67173997        0.000002    0.000000    @   0  File:  24
     46.67173997        0.000002    0.000000    @   0  File:  25
     46.68713096        0.000002    0.042727    @   0  File:  22
     46.68716576        0.000002    0.042565    @   0  File:  23
     47.97293343        0.539399    0.247865    @   3  File:  18
     47.97293343        0.539399    0.247865    @   3  File:  19
     48.15459614        0.000008    0.038439    @   0  File:  22
     48.15463064        0.000008    0.038746    @   0  File:  23
     48.50443746        0.631770    0.382786    @   4  File:  17
     48.76318974        0.000011    0.028533    @   0  File:  23
     48.76319558        0.000011    0.028437    @   0  File:  22
     48.85068707        0.000028    0.282435    @   0  File:  20
     48.85068707        0.000028    0.282435    @   0  File:  21
     48.88861832        0.000010    0.000000    @   0  File:  24
     48.88861832        0.000010    0.000000    @   0  File:  25
     48.95469173        0.000011    0.064619    @   0  File:  22
     48.95477358        0.000011    0.064341    @   0  File:  23
     49.10262828        0.000019    0.034750    @   0  File:  22
     49.10266849        0.000019    0.034923    @   0  File:  23
     49.26664518        0.000038    0.294761    @   0  File:  20
     49.26664518        0.000038    0.294761    @   0  File:  21
     49.39071716        0.000005    0.000000    @   0  File:  24
     49.39071716        0.000005    0.000000    @   0  File:  25
     49.41327969        0.000004    0.040431    @   0  File:  23
     49.41328022        0.000004    0.040411    @   0  File:  22
     49.80166993        0.000000    0.000000    @   0  File:  24
     49.80166993        0.000000    0.000000    @   0  File:  25
     49.87881974        0.000030    0.324293    @   0  File:  20
     49.87881974        0.000030    0.324293    @   0  File:  21
     50.86844613        0.000004    0.054381    @   0  File:  22
     50.86849435        0.000004    0.054746    @   0  File:  23
     51.18612036        0.000054    0.066368    @   0  File:  23
     51.18629598        0.000054    0.066632    @   0  File:  22
     51.47092646        0.000000    0.010410    @   0  File:   7
     51.47093518        0.000000    0.010523    @   0  File:   6
     51.63392757        0.000010    0.000000    @   0  File:  24
     51.63392757        0.000010    0.000000    @   0  File:  25
     51.66340063        0.013759    0.407899    @   1  File:  20
     51.66340063        0.013759    0.407899    @   1  File:  21
     51.71585667        0.000010    0.105515    @   0  File:  22
     51.71600442        0.000010    0.105330    @   0  File:  23
     51.94708721        0.000010    0.068450    @   0  File:  23
     51.94721631        0.000010    0.068328    @   0  File:  22
     52.22057103        0.087210    0.408224    @   1  File:  20
     52.22057103        0.087210    0.408224    @   1  File:  21
     52.33351403        0.000559    0.229790    @   0  File:  20
     52.33351403        0.000559    0.229790    @   0  File:  21
     52.55346221        0.000436    0.048068    @   0  File:  23
     52.55364008        0.000436    0.048370    @   0  File:  22
     52.80402634        0.063925    0.332509    @   1  File:  20
     52.80402634        0.063925    0.332509    @   1  File:  21
     53.43329030        0.020567    0.246265    @   1  File:  20
     53.43329030        0.020567    0.246265    @   1  File:  21
     53.47170023        0.000007    0.121772    @   0  File:  23
     53.47199650        0.000006    0.121483    @   0  File:  22
     53.60193062        0.000000    0.055342    @   0  File:   6
     53.60202675        0.000000    0.054876    @   0  File:   7
     53.89511872        0.000000    0.000000    @   0  File:   8
     53.89511872        0.000000    0.000000    @   0  File:   9
     54.01638074        0.000000    0.046248    @   0  File:   6
     54.01672146        0.000000    0.045490    @   0  File:   7
     54.03074484        0.000000    0.077731    @   0  File:   6
     54.03093447        0.000000    0.077822    @   0  File:   7
     54.03823307        0.000001    0.061359    @   0  File:   7
     54.03829789        0.000001    0.061547    @   0  File:   6
     54.19162405        0.000000    0.000000    @   0  File:   8
     54.19162405        0.000000    0.000000    @   0  File:   9
     54.32397691        0.000000    0.106498    @   0  File:   6
     54.32403513        0.000000    0.106300    @   0  File:   7
     54.68525877        0.000001    0.131851    @   0  File:   6
     54.68818868        0.000001    0.131336    @   0  File:   7
     54.82730412        0.000696    0.258930    @   0  File:  20
     54.82730412        0.000696    0.258930    @   0  File:  21
     54.89936957        0.000584    0.033335    @   0  File:  23
     54.89941055        0.000584    0.033517    @   0  File:  22
     55.28583196        0.000000    0.000000    @   0  File:   8
     55.28583196        0.000000    0.000000    @   0  File:   9
     55.44088187        0.178228    0.605257    @   2  File:  18
     55.44088187        0.178228    0.605257    @   2  File:  19
     55.66400115        0.000007    0.158260    @   0  File:   6
     55.66460796        0.000007    0.157958    @   0  File:   7
