0.891    2.19032e-06
1.318    2.24225e-06
1.32    8.7559e-07
1.573    7.4494e-07
1.637    0.0002354251904
2.598    3.7754809e-06
3.025    3.8744754e-06
3.027    1.4978273e-06
3.28    1.2925703e-06
3.343    0.0001003432899
4.304    1.5994759e-06
4.731    1.6450142e-06
4.733    6.307731e-07
4.986    5.504153e-07
