     12.42649410        0.936380    0.000000    @   1  File:   2
     12.42649415        0.936380    0.000000    @   1  File:   3
     21.29100382        0.626710    0.000000    @   1  File:   1
     25.25833313        0.000005    0.000000    @   0  File:   1
     25.25833314        0.000005    0.000000    @   0  File:   4
     25.25833318        0.000005    0.000000    @   0  File:   1
     26.48047457        0.000007    0.000000    @   0  File:   1
     26.48047459        0.000007    0.000000    @   0  File:   4
     26.48047465        0.000007    0.000000    @   0  File:   1
     27.16177064        0.000124    0.000000    @   0  File:   2
     27.16177071        0.000124    0.000000    @   0  File:   3
     27.48819462        0.018794    0.000000    @   1  File:   1
     27.98749222        0.000006    0.000000    @   0  File:   1
     27.98749227        0.000006    0.000000    @   0  File:   4
     27.98749228        0.000006    0.000000    @   0  File:   1
     28.49534430        0.000110    0.000000    @   0  File:   1
     28.49534431        0.000110    0.000000    @   0  File:   4
     28.49534434        0.000110    0.000000    @   0  File:   1
     29.11262099        0.011337    0.000000    @   1  File:   2
     29.11262104        0.011337    0.000000    @   1  File:   3
     29.29215711        0.160336    0.000000    @   1  File:   1
     29.91300322        0.000957    0.000000    @   0  File:   3
     29.91300330        0.000957    0.000000    @   0  File:   2
     30.61347355        0.000035    0.000020    @   0  File:   1
     30.61347356        0.000035    0.000000    @   0  File:   4
     30.61347377        0.000035    0.000162    @   0  File:   1
     30.87570968        0.000000    0.000203    @   0  File:   3
     30.87570997        0.000000    0.000024    @   0  File:   2
     30.87571043        0.000000    0.000251    @   0  File:   3
     30.87641319        0.002794    0.000000    @   1  File:   2
     30.87641326        0.002794    0.000000    @   1  File:   3
     31.16909881        0.000000    0.000000    @   0  File:   4
     31.16910925        0.000000    0.001130    @   0  File:   1
     31.17353787        0.000000    0.030955    @   0  File:   1
     31.36973834        0.000000    0.058623    @   0  File:   1
     31.55891331        0.000013    0.003416    @   0  File:   1
     31.55893548        0.000013    0.000000    @   0  File:   4
     31.55946767        0.000013    0.013988    @   0  File:   1
     31.78923652        0.045889    0.000000    @   1  File:   1
     31.80480177        0.000017    0.000000    @   0  File:   2
     31.80480181        0.000017    0.000000    @   0  File:   3
     31.87880546        0.000000    0.045377    @   0  File:   2
     31.88224650        0.003861    0.000000    @   1  File:   2
     31.88224651        0.003861    0.000000    @   1  File:   3
