2.60     0.45619714422603475        0.0
#2.60     3.7030133471507884         0.0
2.80     8.9884065763811624E-002    0.0
3.00     4.0395131609246529E-002    0.0
3.20     2.7479192039862713E-002    0.0
3.42     1.7221427680513574E-002    0.0
3.60     1.1953502159643897E-002    0.0
3.80     3.4220718955722119E-003    0.0
4.00     5.7314768557355711E-003    0.0
4.20     3.2288129172283169E-003    0.0
4.40     2.8689679991358496E-003    0.0
4.60     1.4930928567177320E-003    0.0
4.80     1.6055278450788481E-003    0.0
5.00     1.1965759116997488E-003    0.0
5.50     6.2785366699517453E-004    0.0
6.00     3.3607635862340548E-004    0.0
6.50     1.8871987522501768E-004    0.0
7.00     1.0936174143291890E-004    0.0
7.50     4.8299294823392587E-005    0.0
8.00     2.8302213076587039E-005    0.0
9.00     6.9081258076602411E-006    0.0
10.00    3.7312666688664685E-006    0.0
11.00    2.3418120635373488E-006    0.0
12.00    1.6098253668458572E-006    0.0
13.00    1.0983939914268409E-006    0.0
14.00    2.2444543305511660E-006    0.0
15.00    1.4903564064245954E-006    0.0
17.00    7.2805962262489890E-007    0.0
19.00    3.7843797699803500E-007    0.0
21.00    2.0769505327326626E-007    0.0
23.00    1.2024970429125074E-007    0.0
25.00    7.2840656149050713E-008    0.0
