0.343    7.33902979351e-06    0.0    0.0    0.0
0.776    1.86265160802e-06    0.0    0.0    0.0
0.867    0.0    4.86171606754e-05    1.50185197345e-05    0.0
1.033    6.99417713301e-07    0.0    0.0    0.0
1.209    6.7701871109e-07    0.0    0.0    0.0
1.339    6.86883057987e-08    0.0    0.0    0.0
1.44    3.03285741893e-07    0.0    0.0    0.0
1.522    4.33948742353e-08    0.0    0.0    0.0
1.589    1.18713402846e-07    0.0    0.0    0.0
1.646    6.2195168782e-08    0.0    0.0    0.0
1.695    3.42448075958e-08    0.0    0.0    0.0
1.738    2.69738932133e-08    0.0    0.0    0.0
1.776    6.82045823403e-08    0.0    0.0    0.0
1.839    2.67553540771e-08    0.0    0.0    0.0
1.843    0.0    1.1742450682e-05    3.61847970267e-06    0.0
1.867    5.88207657024e-09    0.0    0.0    0.0
1.892    1.77619206713e-08    0.0    0.0    0.0
1.914    9.19808780197e-09    0.0    0.0    0.0
1.935    1.76251890585e-08    0.0    0.0    0.0
1.955    5.44592368044e-09    0.0    0.0    0.0
1.973    7.94884320324e-09    0.0    0.0    0.0
1.989    3.388336189e-09    0.0    0.0    0.0
2.005    5.69574548201e-09    0.0    0.0    0.0
2.02    8.13852436918e-10    0.0    0.0    0.0
2.033    7.60726499502e-09    0.0    0.0    0.0
2.046    1.55291586573e-09    0.0    0.0    0.0
2.059    6.24808510954e-09    0.0    0.0    0.0
2.07    2.68904115344e-09    0.0    0.0    0.0
2.081    9.94093992286e-10    0.0    0.0    0.0
2.101    3.2833683479e-09    0.0    0.0    0.0
2.111    2.53078408916e-10    0.0    0.0    0.0
2.12    2.50109038947e-09    0.0    0.0    0.0
2.128    1.08668954261e-09    0.0    0.0    0.0
2.137    1.02731149714e-09    0.0    0.0    0.0
2.145    6.38782134555e-10    0.0    0.0    0.0
2.152    1.75238024088e-09    0.0    0.0    0.0
2.159    3.02762479947e-10    0.0    0.0    0.0
2.166    5.26960698398e-10    0.0    0.0    0.0
2.173    1.99305238154e-10    0.0    0.0    0.0
2.179    2.22920583619e-10    0.0    0.0    0.0
2.186    3.17987012687e-10    0.0    0.0    0.0
2.192    4.89696246026e-10    0.0    0.0    0.0
2.198    1.53040034411e-10    0.0    0.0    0.0
2.203    4.73963187478e-10    0.0    0.0    0.0
2.214    1.74975614464e-10    0.0    0.0    0.0
2.219    8.40677251864e-11    0.0    0.0    0.0
2.224    1.5906324081e-10    0.0    0.0    0.0
2.229    5.58177079733e-11    0.0    0.0    0.0
2.233    5.08054854335e-11    0.0    0.0    0.0
2.238    8.07365897387e-11    0.0    0.0    0.0
2.259    4.50153155043e-11    0.0    0.0    0.0
2.276    0.0    2.98024166559e-06    9.20091559279e-07    0.0
2.283    4.78350703687e-12    0.0    0.0    0.0
2.367    0.0    0.0    0.0    2.40296332676e-05
2.533    0.0    1.11906811715e-06    3.44298697324e-07    0.0
2.709    0.0    1.08323006592e-06    3.33421373573e-07    0.0
2.839    0.0    1.09901283169e-07    3.39939534346e-08    0.0
2.94    0.0    4.85257218371e-07    1.49856405311e-07    0.0
3.022    0.0    6.94318155522e-08    2.13620204613e-08    0.0
3.089    0.0    1.89941434705e-07    5.86097379517e-08    0.0
3.146    0.0    9.95122936945e-08    3.06913192363e-08    0.0
3.195    0.0    5.4791694797e-08    1.69560956455e-08    0.0
3.238    0.0    4.31582238227e-08    1.33507732981e-08    0.0
3.276    0.0    1.0912732756e-07    3.37263376275e-08    0.0
3.339    0.0    4.28085736049e-08    1.32428740703e-08    0.0
3.343    0.0    0.0    0.0    5.78957011707e-06
3.367    0.0    9.41131988446e-09    2.90970985831e-09    0.0
3.392    0.0    2.84190715759e-08    8.79620369263e-09    0.0
3.414    0.0    1.47169390747e-08    4.5559300403e-09    0.0
3.435    0.0    2.82003008783e-08    8.73361937456e-09    0.0
3.455    0.0    8.7134763132e-09    2.69610029534e-09    0.0
3.473    0.0    1.27181488985e-08    3.94130321341e-09    0.0
3.489    0.0    5.42133784146e-09    1.68019985369e-09    0.0
3.505    0.0    9.11319115144e-09    2.82482239911e-09    0.0
3.52    0.0    1.30216378117e-09    4.03856386354e-10    0.0
3.533    0.0    1.21716208401e-08    3.7734813885e-09    0.0
3.546    0.0    2.48466510155e-09    7.712503126e-10    0.0
3.559    0.0    9.99693556022e-09    3.10072714824e-09    0.0
3.57    0.0    4.3024668051e-09    1.33499684311e-09    0.0
3.581    0.0    1.59055025621e-09    4.93808802959e-10    0.0
3.601    0.0    5.25338858094e-09    1.63118121594e-09    0.0
3.611    0.0    4.04926155842e-10    1.25489097669e-10    0.0
3.62    0.0    4.00174502375e-09    1.24268068205e-09    0.0
3.628    0.0    1.73870318239e-09    5.39971893394e-10    0.0
