     13.82360918        0.999526    0.000000    @   1  File:  17
     15.32818811        0.999500    0.000000    @   1  File:  17
    147.57434692        0.694012    0.000000    @   1  File:  17
    154.86221472        0.253598    0.000000    @   1  File:  17
    155.25136219        0.001380    0.000000    @   1  File:  17
    156.06552711        0.001915    0.000000    @   1  File:  17
    156.35400156        0.084120    0.000000    @   1  File:  17
    157.01684665        0.000612    0.000000    @   0  File:  17
    157.47545936        0.015291    0.000000    @   1  File:  17
    157.93399984        0.032245    0.000000    @   1  File:  17
    157.95334714        0.001727    0.000000    @   1  File:  17
    158.22163702        0.006152    0.000000    @   1  File:  17
    158.79218638        0.003957    0.000000    @   1  File:  17
    159.83129495        0.001086    0.000092    @   1  File:  17
    159.96779632        0.000000    0.506986    @   0  File:  17
    160.14664310        0.052126    0.000000    @   1  File:  17
    160.81020619        0.106664    0.000000    @   1  File:  17
    160.96058528        0.004192    0.001145    @   1  File:  17
    161.06121581        0.003111    0.001555    @   1  File:  17
    161.25129449        0.010804    0.000000    @   1  File:  17
    161.29645671        0.001229    0.000014    @   1  File:  17
    161.80356383        0.000005    0.000182    @   0  File:  17
    162.20808645        0.000902    0.003295    @   0  File:  17
    162.89858774        0.002620    0.000013    @   1  File:  17
    162.94547177        0.006386    0.014957    @   1  File:  17
    163.06912668        0.000144    0.105747    @   0  File:  17
    163.15494992        0.027405    0.000007    @   1  File:  17
    163.31043493        0.000005    0.004252    @   0  File:  17
    163.63475120        0.000160    0.000075    @   0  File:  17
    163.78245303        0.000127    0.011037    @   0  File:  17
    163.94611212        0.000489    0.000030    @   0  File:  17
    164.30230532        0.001648    0.019647    @   1  File:  17
    164.52317078        0.000084    0.000536    @   0  File:  17
    164.58775241        0.002637    0.111510    @   1  File:  17
    164.73727500        0.001632    0.144285    @   1  File:  17
    165.30878782        0.000183    0.004197    @   0  File:  17
    165.46215213        0.000875    0.000748    @   0  File:  17
    165.83407092        0.001308    0.226849    @   1  File:  17
    165.90345331        0.001572    0.000432    @   1  File:  17
    165.98002995        0.000166    0.613076    @   0  File:  17
    166.52481763        0.000009    0.008991    @   0  File:  17
    166.54003680        0.000020    0.035858    @   0  File:  17
    167.55471627        0.000801    0.008323    @   0  File:  17
    167.74043638        0.001351    0.070067    @   1  File:  17
    167.86188049        0.002605    0.006913    @   1  File:  17
    168.13610259        0.000068    0.052600    @   0  File:  17
    168.15395636        0.000058    0.075023    @   0  File:  17
    168.58292530        0.000249    0.251350    @   0  File:  17
    168.99587522        0.000231    0.097125    @   0  File:  17
    169.09384442        0.000015    0.124879    @   0  File:  17
    169.32597651        0.001093    0.045308    @   1  File:  17
    169.45176689        0.009836    0.050710    @   1  File:  17
    169.86273117        0.004278    0.036031    @   1  File:  17
    170.20827714        0.000289    0.064115    @   0  File:  17
    170.22534601        0.000246    0.064555    @   0  File:  17
    170.66901598        0.000366    0.224858    @   0  File:  17
    170.96098601        0.006295    0.099317    @   1  File:  17
    171.01263004        0.010497    0.031978    @   1  File:  17
    171.15537140        0.000248    0.201826    @   0  File:  17
    171.78662968        0.008233    0.032216    @   1  File:  17
    171.87770159        0.001167    0.153386    @   1  File:  17
    172.01976247        0.001844    0.178401    @   1  File:  17
    172.58064787        0.000043    0.177752    @   0  File:  17
    173.23071907        0.000198    0.218489    @   0  File:  17
    173.34163269        0.007524    0.037041    @   1  File:  17
    173.60322577        0.022504    0.061355    @   1  File:  17
    174.02970233        0.000490    0.225064    @   0  File:  17
    174.33485419        0.028705    0.016009    @   1  File:  17
    174.51567931        0.000382    0.214528    @   0  File:  17
    175.05926572        0.002918    0.239785    @   1  File:  17
    175.65570838        0.001121    0.158264    @   1  File:  17
    175.76009355        0.000065    0.242770    @   0  File:  17
    176.28336256        0.008445    0.164193    @   1  File:  17
    176.70038078        0.012839    0.035238    @   1  File:  17
    177.26446118        0.000026    0.109714    @   0  File:  17
    177.31728656        0.000101    0.146426    @   0  File:  17
    177.83809489        0.004834    0.173836    @   1  File:  17
    178.00929164        0.041040    0.043073    @   1  File:  17
    179.23740164        0.002007    0.123288    @   1  File:  17
    179.29414411        0.000672    0.156954    @   0  File:  17
    179.47124474        0.011450    0.175930    @   1  File:  17
    179.68235081        0.007052    0.145668    @   1  File:  17
    180.23501245        0.008619    0.220974    @   1  File:  17
    180.72775127        0.000294    0.168629    @   0  File:  17
    180.89431137        0.000238    0.174185    @   0  File:  17
    181.20741431        0.002994    0.179995    @   1  File:  17
    181.37826836        0.000941    0.276991    @   0  File:  17
    182.64118216        0.000129    0.327707    @   0  File:  17
    183.15677214        0.000011    0.239133    @   0  File:  17
    183.30641697        0.000162    0.210768    @   0  File:  17
    183.90552497        0.005729    0.284981    @   1  File:  17
    184.13940940        0.000678    0.297641    @   0  File:  17
    185.10390863        0.021955    0.200271    @   1  File:  17
    185.26203014        0.001830    0.208801    @   0  File:  17
    185.89374347        0.006282    0.099820    @   1  File:  17
    186.04376017        0.000199    0.226307    @   0  File:  17
    186.30010589        0.074531    0.078475    @   1  File:  17
    186.69878916        0.014896    0.191958    @   1  File:  17
    187.07101813        0.001956    0.265465    @   1  File:  17
    188.00505581        0.000835    0.302756    @   0  File:  17
    188.19334228        0.000008    0.232028    @   0  File:  17
    188.77360189        0.011969    0.179554    @   1  File:  17
    189.29167185        0.000108    0.196950    @   0  File:  17
    190.06708610        0.000511    0.119142    @   0  File:  17
    190.35928229        0.005783    0.169802    @   1  File:  17
    190.42918295        0.000003    0.237109    @   0  File:  17
    192.25607410        0.000046    0.406876    @   0  File:  17
    192.67970288        0.000024    0.248173    @   0  File:  17
    193.76529669        0.000863    0.333473    @   0  File:  17
    194.06612534        0.002773    0.131515    @   1  File:  17
    194.34208845        0.000175    0.244795    @   0  File:  17
    195.29749607        0.000072    0.187345    @   0  File:  17
    195.58015544        0.003570    0.288696    @   1  File:  17
    195.78776375        0.000833    0.178747    @   0  File:  17
    196.18841965        0.003880    0.329019    @   2  File:  17
    197.02372222        0.005040    0.289966    @   1  File:  17
    197.12340167        0.000116    0.324574    @   0  File:  17
    198.04953336        0.006018    0.415818    @   1  File:  17
    198.54717500        0.000108    0.097875    @   0  File:  17
    198.89778851        0.003267    0.251178    @   2  File:  17
    199.35719502        0.001674    0.370332    @   1  File:  17
    199.74288823        0.000972    0.476245    @   0  File:  17
    201.38282121        0.000211    0.361602    @   0  File:  17
    201.82571455        0.000021    0.340824    @   0  File:  17
    202.39705701        0.002846    0.315214    @   2  File:  17
    202.80579392        0.040725    0.143813    @   1  File:  17
    203.14122373        0.003274    0.208911    @   2  File:  17
    204.04056684        0.023346    0.221153    @   2  File:  17
    204.17257040        0.044383    0.144281    @   2  File:  17
    204.52721234        0.000080    0.301388    @   0  File:  17
    205.26050298        0.002041    0.386244    @   1  File:  17
    206.60301189        0.001211    0.378488    @   1  File:  17
    206.88745890        0.000604    0.292506    @   0  File:  17
    207.08399427        0.002982    0.244228    @   1  File:  17
    208.29358299        0.000049    0.203410    @   0  File:  17
    208.88079766        0.000340    0.483710    @   0  File:  17
    209.23207359        0.000364    0.349902    @   0  File:  17
    209.61517388        0.004721    0.206621    @   1  File:  17
    211.09230193        0.000459    0.326666    @   0  File:  17
    211.94915573        0.036090    0.195728    @   1  File:  17
    212.41046793        0.002753    0.588643    @   1  File:  17
    212.73816753        0.000138    0.428546    @   0  File:  17
    213.16771905        0.000754    0.379138    @   0  File:  17
    214.22271591        0.003016    0.320949    @   1  File:  17
    214.61014062        0.001574    0.558855    @   1  File:  17
    215.24456888        0.000329    0.517317    @   0  File:  17
    215.88556622        0.000415    0.465621    @   0  File:  17
    216.68381845        0.001127    0.357003    @   1  File:  17
    216.97985945        0.000358    0.288289    @   0  File:  17
    217.39827104        0.000220    0.450468    @   0  File:  17
    218.08528622        0.004253    0.043024    @   1  File:  17
    219.53511943        0.000174    0.424367    @   0  File:  17
    219.67396943        0.001919    0.331261    @   1  File:  17
    220.90370009        0.000158    0.736888    @   0  File:  17
    221.48691137        0.000055    0.451280    @   0  File:  17
    222.74487026        0.000064    0.539232    @   0  File:  17
    223.77158718        0.000096    0.405723    @   0  File:  17
    224.26322301        0.000028    0.694229    @   0  File:  17
    225.75173622        0.005148    0.086558    @   1  File:  17
    226.10828491        0.000152    0.291602    @   0  File:  17
    226.31396223        0.000010    0.270538    @   0  File:  17
    228.01260323        0.000104    0.381930    @   0  File:  17
    228.56644213        0.000073    0.520252    @   0  File:  17
    228.72441042        0.000163    0.285140    @   0  File:  17
    229.40691451        0.000146    0.300609    @   0  File:  17
    229.49759582        0.000131    0.276163    @   0  File:  17
    230.24704560        0.000105    0.405446    @   0  File:  17
    230.90999868        0.003118    0.069065    @   1  File:  17
    233.29381961        0.000003    0.914043    @   0  File:  17
    236.41800629        0.000008    0.222683    @   0  File:  17
    236.89012738        0.000219    0.273218    @   0  File:  17
    237.31841352        0.000072    0.283955    @   0  File:  17
    237.83004268        0.000481    0.341750    @   0  File:  17
    238.44132741        0.002323    0.080366    @   1  File:  17
    238.87484659        0.001396    0.172270    @   1  File:  17
    239.43227354        0.000075    0.393138    @   0  File:  17
    239.92943805        0.000425    0.370232    @   0  File:  17
    242.60088281        0.000494    0.409301    @   0  File:  17
    243.06587187        0.004285    0.241209    @   1  File:  17
    243.29062303        0.001003    0.292058    @   1  File:  17
    244.55534387        0.003684    0.483464    @   2  File:  17
    244.99165632        0.010151    0.184937    @   1  File:  17
    245.69311403        0.002761    0.482164    @   1  File:  17
    246.01923734        0.000217    0.458576    @   0  File:  17
    247.55440054        0.000031    0.409445    @   0  File:  17
    248.02405071        0.000417    0.530429    @   0  File:  17
    249.19633315        0.000717    0.332180    @   0  File:  17
    249.56347585        0.000165    0.517930    @   0  File:  17
    251.47290291        0.000028    0.410298    @   0  File:  17
    252.22302454        0.000374    0.336438    @   0  File:  17
    252.32295108        0.000082    0.309030    @   0  File:  17
    252.98265711        0.000808    0.361529    @   0  File:  17
    254.26052797        0.000002    0.542678    @   0  File:  17
    255.59901855        0.000071    0.380148    @   0  File:  17
    256.05799874        0.001464    0.398160    @   1  File:  17
    256.48470427        0.001739    0.356351    @   1  File:  17
    257.33245555        0.000032    0.487685    @   0  File:  17
    259.09374234        0.000682    0.561825    @   0  File:  17
    259.22652614        0.000305    0.541719    @   0  File:  17
    261.31349165        0.000240    0.520163    @   0  File:  17
    262.05797487        0.000072    0.371507    @   0  File:  17
    262.38587263        0.000193    0.413030    @   0  File:  17
    262.93559582        0.000723    0.458859    @   0  File:  17
