5.500     110    1.95800e-06    1.22400e-06    4.19200e-06    2.62000e-06    9.99354e-06
5.500     120    2.18200e-06    1.36400e-06    4.64800e-06    2.90500e-06    1.10995e-05
5.500     130    2.45700e-06    1.53600e-06    5.20800e-06    3.25500e-06    1.24561e-05
5.500     140    2.75000e-06    1.71900e-06    5.80300e-06    3.62700e-06    1.38990e-05
5.500     150    3.02500e-06    1.89100e-06    6.36300e-06    3.97700e-06    1.52557e-05
5.500     160    3.24900e-06    2.03100e-06    6.82000e-06    4.26200e-06    1.63620e-05
5.500     170    3.39500e-06    2.12200e-06    7.11700e-06    4.44800e-06    1.70835e-05
5.500     180    3.44600e-06    2.15400e-06    7.22100e-06    4.51300e-06    1.73343e-05

6.000     20    1.87500e-06    0.00000e-08    0.00000e-08    0.00000e-08    1.87483e-06
6.000     30    1.74500e-06    1.09100e-06    3.67500e-06    0.00000e-08    6.51086e-06
6.000     40    1.58700e-06    9.91700e-07    3.35100e-06    0.00000e-08    5.92975e-06
6.000     50    1.41800e-06    8.86200e-07    3.00800e-06    1.88000e-06    7.19153e-06
6.000     60    1.25900e-06    7.87000e-07    2.68400e-06    1.67800e-06    6.40847e-06
6.000     70    1.13000e-06    7.06100e-07    2.42100e-06    1.51300e-06    5.77010e-06
6.000     80    1.04500e-06    6.53400e-07    2.24900e-06    1.40600e-06    5.35347e-06
6.000     90    1.01600e-06    6.35000e-07    2.18900e-06    1.36800e-06    5.20886e-06
6.000     100    1.04500e-06    6.53400e-07    2.24900e-06    1.40600e-06    5.35347e-06
6.000     110    1.13000e-06    7.06100e-07    2.42100e-06    1.51300e-06    5.77010e-06
6.000     120    1.25900e-06    7.87000e-07    2.68400e-06    1.67800e-06    6.40847e-06
6.000     130    1.41800e-06    8.86200e-07    3.00800e-06    1.88000e-06    7.19153e-06
6.000     140    1.58700e-06    9.91700e-07    3.35100e-06    2.09500e-06    8.02436e-06
6.000     150    1.74500e-06    1.09100e-06    3.67500e-06    2.29700e-06    8.80746e-06
6.000     160    1.87500e-06    1.17200e-06    3.93800e-06    2.46100e-06    9.44603e-06
6.000     170    1.95900e-06    1.22500e-06    4.11000e-06    2.56900e-06    9.86251e-06
6.000     180    1.98900e-06    1.24300e-06    4.17000e-06    2.60600e-06    1.00073e-05

6.500     20    1.15000e-06    7.18700e-07    2.41700e-06    0.00000e-08    4.28525e-06
6.500     30    1.07100e-06    6.69100e-07    2.25500e-06    0.00000e-08    3.99455e-06
6.500     40    9.73200e-07    6.08300e-07    2.05700e-06    1.28500e-06    4.92338e-06
6.500     50    8.69700e-07    5.43600e-07    1.84600e-06    1.15400e-06    4.41244e-06
6.500     60    7.72400e-07    4.82700e-07    1.64700e-06    1.03000e-06    3.93204e-06
6.500     70    6.93000e-07    4.33100e-07    1.48600e-06    9.28600e-07    3.54040e-06
6.500     80    6.41200e-07    4.00700e-07    1.38000e-06    8.62600e-07    3.28480e-06
6.500     90    6.23200e-07    3.89500e-07    1.34400e-06    8.39700e-07    3.19608e-06
6.500     100    6.41200e-07    4.00700e-07    1.38000e-06    8.62600e-07    3.28480e-06
6.500     110    6.93000e-07    4.33100e-07    1.48600e-06    9.28600e-07    3.54040e-06
6.500     120    7.72400e-07    4.82700e-07    1.64700e-06    1.03000e-06    3.93204e-06
6.500     130    8.69700e-07    5.43600e-07    1.84600e-06    1.15400e-06    4.41244e-06
6.500     140    9.73200e-07    6.08300e-07    2.05700e-06    1.28500e-06    4.92338e-06
6.500     150    1.07100e-06    6.69100e-07    2.25500e-06    1.40900e-06    5.40382e-06
6.500     160    1.15000e-06    7.18700e-07    2.41700e-06    1.51000e-06    5.79558e-06
6.500     170    1.20200e-06    7.51100e-07    2.52200e-06    1.57600e-06    6.05109e-06
6.500     180    1.22000e-06    7.62300e-07    2.55900e-06    1.59900e-06    6.13990e-06

7.000     20    7.35400e-07    4.59600e-07    1.54600e-06    0.00000e-08    2.74077e-06
7.000     30    6.84700e-07    4.27900e-07    1.44200e-06    0.00000e-08    2.55485e-06
7.000     40    6.22400e-07    3.89000e-07    1.31500e-06    8.22200e-07    3.14900e-06
7.000     50    5.56200e-07    3.47600e-07    1.18100e-06    7.37900e-07    2.82221e-06
7.000     60    4.93900e-07    3.08700e-07    1.05400e-06    6.58600e-07    2.51495e-06
7.000     70    4.43200e-07    2.77000e-07    9.50300e-07    5.94000e-07    2.26447e-06
7.000     80    4.10000e-07    2.56300e-07    8.82900e-07    5.51800e-07    2.10099e-06
7.000     90    3.98600e-07    2.49100e-07    8.59400e-07    5.37200e-07    2.04425e-06
7.000     100    4.10000e-07    2.56300e-07    8.82900e-07    5.51800e-07    2.10099e-06
7.000     110    4.43200e-07    2.77000e-07    9.50300e-07    5.94000e-07    2.26447e-06
7.000     120    4.93900e-07    3.08700e-07    1.05400e-06    6.58600e-07    2.51495e-06
7.000     130    5.56200e-07    3.47600e-07    1.18100e-06    7.37900e-07    2.82221e-06
7.000     140    6.22400e-07    3.89000e-07    1.31500e-06    8.22200e-07    3.14900e-06
7.000     150    6.84700e-07    4.27900e-07    1.44200e-06    9.01400e-07    3.45628e-06
7.000     160    7.35400e-07    4.59600e-07    1.54600e-06    9.66100e-07    3.70684e-06
7.000     170    7.68500e-07    4.80300e-07    1.61300e-06    1.00800e-06    3.87026e-06
7.000     180    7.80000e-07    4.87500e-07    1.63700e-06    1.02300e-06    3.92706e-06

7.500     20    4.85800e-07    3.03600e-07    1.02100e-06    0.00000e-08    1.81074e-06
7.500     30    4.52300e-07    2.82700e-07    9.52900e-07    5.95600e-07    2.28348e-06
7.500     40    4.11200e-07    2.57000e-07    8.69100e-07    5.43200e-07    2.08047e-06
7.500     50    3.67400e-07    2.29600e-07    7.80000e-07    4.87500e-07    1.86457e-06
7.500     60    3.26300e-07    2.03900e-07    6.96200e-07    4.35100e-07    1.66158e-06
7.500     70    2.92800e-07    1.83000e-07    6.27900e-07    3.92400e-07    1.49609e-06
7.500     80    2.70900e-07    1.69300e-07    5.83300e-07    3.64600e-07    1.38808e-06
7.500     90    2.63300e-07    1.64600e-07    5.67800e-07    3.54900e-07    1.35059e-06
7.500     100    2.70900e-07    1.69300e-07    5.83300e-07    3.64600e-07    1.38808e-06
7.500     110    2.92800e-07    1.83000e-07    6.27900e-07    3.92400e-07    1.49609e-06
7.500     120    3.26300e-07    2.03900e-07    6.96200e-07    4.35100e-07    1.66158e-06
7.500     130    3.67400e-07    2.29600e-07    7.80000e-07    4.87500e-07    1.86457e-06
7.500     140    4.11200e-07    2.57000e-07    8.69100e-07    5.43200e-07    2.08047e-06
7.500     150    4.52300e-07    2.82700e-07    9.52900e-07    5.95600e-07    2.28348e-06
7.500     160    4.85800e-07    3.03600e-07    1.02100e-06    6.38300e-07    2.44902e-06
7.500     170    5.07700e-07    3.17300e-07    1.06600e-06    6.66100e-07    2.55699e-06
7.500     180    5.15300e-07    3.22100e-07    1.08100e-06    6.75800e-07    2.59452e-06

8.000     20    3.29800e-07    2.06100e-07    6.93300e-07    4.33300e-07    1.66261e-06
8.000     30    3.07000e-07    1.91900e-07    6.46900e-07    4.04300e-07    1.55023e-06
8.000     40    2.79100e-07    1.74500e-07    5.90100e-07    3.68800e-07    1.41241e-06
8.000     50    2.49400e-07    1.55900e-07    5.29500e-07    3.31000e-07    1.26584e-06
8.000     60    2.21500e-07    1.38400e-07    4.72700e-07    2.95400e-07    1.12803e-06
8.000     70    1.98700e-07    1.24200e-07    4.26300e-07    2.66400e-07    1.01568e-06
8.000     80    1.83900e-07    1.14900e-07    3.96000e-07    2.47500e-07    9.42356e-07
8.000     90    1.78700e-07    1.11700e-07    3.85500e-07    2.40900e-07    9.16905e-07
8.000     100    1.83900e-07    1.14900e-07    3.96000e-07    2.47500e-07    9.42356e-07
8.000     110    1.98700e-07    1.24200e-07    4.26300e-07    2.66400e-07    1.01568e-06
8.000     120    2.21500e-07    1.38400e-07    4.72700e-07    2.95400e-07    1.12803e-06
8.000     130    2.49400e-07    1.55900e-07    5.29500e-07    3.31000e-07    1.26584e-06
8.000     140    2.79100e-07    1.74500e-07    5.90100e-07    3.68800e-07    1.41241e-06
8.000     150    3.07000e-07    1.91900e-07    6.46900e-07    4.04300e-07    1.55023e-06
8.000     160    3.29800e-07    2.06100e-07    6.93300e-07    4.33300e-07    1.66261e-06
8.000     170    3.44700e-07    2.15400e-07    7.23600e-07    4.52200e-07    1.73591e-06
8.000     180    3.49800e-07    2.18600e-07    7.34100e-07    4.58800e-07    1.76139e-06

9.000     20    1.62700e-07    1.01700e-07    3.42100e-07    2.13800e-07    8.20220e-07
9.000     30    1.51500e-07    9.46600e-08    3.19200e-07    1.99500e-07    7.64778e-07
9.000     40    1.37700e-07    8.60600e-08    2.91100e-07    1.81900e-07    6.96787e-07
