 20                        49                        10            
 18                        43                        10            
 17                        38                        10            
 16                        34                        9             
 15                        32                        9             
 14                        30                        9             
 13                        27                        8             
 13                        26                        8             
 12                        25                        8             
 12                        24                        8             
 11                        22                        7             
 11                        21                        7             
 10                        20                        7             
 10                        19                        7             
 10                        19                        6             
 9                         18                        6             
 9                         18                        6             
 9                         17                        6             
 9                         17                        6             
