 45                        63                        10            
 43                        58                        10            
 41                        54                        10            
 39                        50                        10            
 38                        48                        10            
 37                        45                        10            
 35                        43                        10            
 35                        41                        10            
 33                        39                        10            
 33                        38                        10            
 32                        36                        10            
 31                        35                        10            
 30                        33                        9             
 29                        32                        9             
 29                        31                        9             
 28                        30                        9             
 27                        30                        9             
 27                        29                        9             
 26                        28                        8             
