 34                        58                        10            
 32                        53                        10            
 30                        48                        10            
 29                        45                        10            
 28                        42                        10            
 26                        40                        10            
 25                        37                        10            
 25                        36                        10            
 24                        34                        9             
 23                        32                        9             
 22                        31                        9             
 21                        30                        9             
 21                        28                        9             
 20                        27                        8             
 20                        26                        8             
 19                        26                        8             
 19                        25                        8             
 18                        24                        8             
 18                        24                        8             
